"label","X1","X2","cluster","clusternorm"
"hamburger",8.76571297395335,-23.4200260603484,1404,0.702
"hamburgers",9.19541512776134,-22.7532594261175,1404,0.702
"Hamilton",28.1850646318033,9.00298750454196,421,0.2105
"Hamm",22.8472565104286,12.3768146368026,184,0.092
"Hammer",25.0862443929595,14.4293950239524,1201,0.6005
"Hammett",23.1966558471062,12.5706977875831,1890,0.945
"Hammond",22.5732404866578,9.751639162152,14,0.007
"hamper",2.97783769484568,-4.41660846582868,1927,0.9635
"hampered",3.4490507462902,-3.6746927011553,1019,0.5095
"Hampshire",14.1416598661711,16.8642398295051,1042,0.521
"Hampshire's",15.29744756164,-6.10578214663773,312,0.156
"Hampson",18.0100836161991,9.72616931467413,1975,0.9875
"hams",6.41324757435195,-21.809147901761,206,0.103
"hamster",12.6178676525065,-16.4973107489992,1323,0.6615
"hamsters",11.934451447475,-18.6159046708006,1323,0.6615
"han",27.466260221496,-4.57664524780974,1713,0.8565
"Han",22.4129353282532,8.12339188159506,534,0.267
"HAN",15.0964710138808,0.558442677063912,1633,0.8165
"Hancock",12.2103479004378,13.9356847481215,902,0.451
"hand",2.13310459363286,-19.6387080898631,1949,0.9745
"Hand",5.40912897722832,-9.23899391676295,759,0.3795
"hand-dug",5.0707823193586,-19.7794724987656,893,0.4465
"hand-held",1.19677071291328,-20.7639685881562,1349,0.6745
"hand-hygiene",4.98543928901738,-8.96618369746271,1312,0.656
"hand-rolled",-2.31485604731423,-28.5710348886179,547,0.2735
"hand-to-mouth",14.4068351310885,-16.9261925419133,179,0.0895
"hand-washing",5.53434413476414,-9.19995890770022,1312,0.656
"handbook",8.50926469845546,-6.34959777858973,1486,0.743
"Handbook",3.51695980232745,0.0817911808181283,1843,0.9215
"handbooks",14.6727835631532,-2.79833097175242,18,0.009
"handgun",0.722542049817993,-26.9303188521208,1619,0.8095
"handguns",-15.4822906011346,1.1358557620973,1464,0.732
"handheld",14.4305278438067,-0.187794606724392,1349,0.6745
"handicap",-19.8781602995394,-8.84227683515709,1106,0.553
"handicapped",-8.5041651437199,-2.42185367417491,1431,0.7155
"handicaps",-19.9791761327306,-8.97586623832616,356,0.178
"Handicaps",16.7793234132452,3.63439915327344,1257,0.6285
"handle",2.53255594626132,-10.1293878382834,19,0.0095
"handled",7.06331833288212,-19.21322291589,1638,0.819
"handler",10.2911055989981,-20.8585918553572,1941,0.9705
"handler's",10.2904513984558,-20.967279075366,868,0.434
"handlers",10.4487203390959,-20.6721405890541,1684,0.842
"handles",0.531292036108802,-16.9146769757693,1062,0.531
"handling",6.42318352578425,-20.7141777254366,1156,0.578
"Handling",14.0717382967248,2.11686608429899,1208,0.604
"handpieces",-0.117768014413313,-15.3569644624792,1156,0.578
"hands",3.80568983895626,-22.8028978476228,404,0.202
"Hands",4.41982448033383,-22.3308496775069,1249,0.6245
"hands-on",8.84116839638513,-4.80317254077662,834,0.417
"Handsfield",27.2045648086053,11.206056044498,1693,0.8465
"handwashing",5.48532096817107,-9.02375840004596,1735,0.8675
"Handwashing",13.7540264900669,4.10111322114449,1208,0.604
"hanging",-15.4078213208634,0.978568107369875,1619,0.8095
"hanging/suffocation",-15.1568141093494,1.56153298062132,1464,0.732
"Hankey",30.4358083916493,9.55039936219652,457,0.2285
"Hankin",24.1753396036118,16.8493108238421,184,0.092
"Hankins",21.6987279247033,13.3509377022614,184,0.092
"Hanley",12.7221668365154,20.2626438582575,48,0.024
"Hanlon",23.6137036224594,12.50088847914,414,0.207
"Hann",18.3123972033434,17.4780113090972,359,0.1795
"Hannan",24.9024223161528,12.5862834983034,534,0.267
"Hanoi",6.6743949472685,18.0713485236304,1537,0.7685
"Hanover",15.7586373934664,12.0815093020824,1272,0.636
"Hanrahan",27.6061328740283,7.09010201630946,997,0.4985
"Hans",16.0594486074946,13.3289699831283,728,0.364
"Hansen",-13.4957947838595,15.8304957175736,407,0.2035
"HANSEN",-11.5860153977995,27.9334799904386,604,0.302
"Hanson",23.9084016771713,12.3054096955457,205,0.1025
"Hantaan",-9.60062304797064,-8.32880212994103,214,0.107
"hantaviral",-10.1156807259079,-8.10321026201811,321,0.1605
"hantavirus",-10.0467414016664,-7.85522004522787,321,0.1605
"Hantavirus",-11.4065186110212,-7.2685414834433,321,0.1605
"hantavirus-associated",-15.3635868981187,-8.44526519172141,485,0.2425
"hantavirus-specific",-6.02244029404655,-13.7899365061973,1078,0.539
"hantaviruses",-10.1439922141993,-7.79892413498448,321,0.1605
"Hantaviruses",-6.03224310333487,-8.27704494986972,1299,0.6495
"Hanzlick",22.0196873117097,15.7338189928853,1313,0.6565
"happen",-0.473034813041005,-8.6394081022575,1113,0.5565
"happened",13.6813718078203,-12.0797005450236,1113,0.5565
"haptoglobin",-24.3473493216682,-5.32154139263872,208,0.104
"Harare",6.45148307410138,17.3716193369504,1252,0.626
"harbor",-5.72556206989661,-5.96195715729458,335,0.1675
"Harbor",11.8424125080171,17.4047176161418,953,0.4765
"harborage",2.36769522373462,-20.5219078316242,179,0.0895
"harbored",-10.3840587007978,-13.7887272232901,690,0.345
"harboring",13.0775010663512,-17.6953414721883,92,0.046
"Harcourt",8.32934934485457,15.7083923108631,502,0.251
"hard",1.2017936635926,-12.6479150272457,1949,0.9745
"Hard",12.8043278476864,3.77002948538042,742,0.371
"hard-boiled",8.01312036961458,-23.3681710135913,206,0.103
"hard-metal",-18.2957862681946,-11.1004732390628,549,0.2745
"hard-to-reach",6.42814083699414,-4.00560037684563,117,0.0585
"Hardee",12.3093629933579,15.7308004661186,1760,0.88
"hardest",5.07728196604575,14.0891299234827,1612,0.806
"Harding",21.4582230025108,13.6942691633378,421,0.2105
"hardships",2.30973201933496,-2.77374467230075,400,0.2
"hardware",10.9430435401333,-13.1446149793022,1186,0.593
"Hardy",25.3715326536485,11.294987256846,205,0.1025
"hares",12.8003208988198,-17.5175387693574,694,0.347
"Harger",26.5487522337612,10.2095997893022,715,0.3575
"Hargrett",26.689160638491,12.5345791853495,1854,0.927
"Hargrett-Bean",28.1455824132157,7.66452497623535,531,0.2655
"Harkess",24.6090419435614,14.2179682652604,1052,0.526
"Harlan",22.4795000973112,11.7995385159493,14,0.007
"Harlem",12.2028221358796,15.7977489002889,542,0.271
"Harley",23.6775012083886,12.6516339792691,593,0.2965
"harm",-3.13992560839669,-3.43599882346173,665,0.3325
"Harm",14.5849383518198,14.6714743532045,1864,0.932
"harmful",-3.87359774120455,-18.3719474006219,1111,0.5555
"Harmful",15.053233788946,5.21808024962056,1812,0.906
"Harmon",24.9721502633233,10.1493783057412,605,0.3025
"harmonized",6.75299272141419,1.06963901708703,1899,0.9495
"harms",-1.70166908075805,-13.9724302361845,400,0.2
"harness",3.5186918108333,-14.2381435313278,1871,0.9355
"harnesses",3.72815221892924,-13.4631751230836,67,0.0335
"Harper",21.0911313651677,9.71655624629593,65,0.0325
"Harras",30.4373336511999,9.54792108490129,457,0.2285
"Harriman",19.9947030180985,8.55770812609049,65,0.0325
"Harrington",23.3580898795209,10.4554992975632,1857,0.9285
"Harris",19.0114888779497,12.4571760212339,421,0.2105
"Harrison",22.5464295930474,10.3351980339824,14,0.007
"Harrison's",20.0543554699364,15.4345567122942,1631,0.8155
"HARS",4.38936535974776,4.3802844497467,395,0.1975
"Hart",24.4132496830589,12.0388742538124,1836,0.918
"Hartel",25.7351551071233,16.7783530171628,1227,0.6135
"Hartford",12.8382004297111,13.3245115993097,979,0.4895
"Hartisheik",4.37915279323679,12.5236803340993,345,0.1725
"Hartley",21.974375940033,11.106670151237,14,0.007
"Hartman",26.4797543476786,10.9194893188734,927,0.4635
"Hartsfield-Jackson",14.1442503546893,15.2450283285548,1847,0.9235
"Harvard",14.7298313955492,10.5421738808221,367,0.1835
"harvest",7.91550899057952,-20.7822897766442,1172,0.586
"harvested",8.37363557023835,-21.8305743035817,1172,0.586
"harvester",9.04527353792342,-20.8926598610354,403,0.2015
"harvesters",9.34701773209368,-17.7006519012927,371,0.1855
"harvesting",7.63834769958057,-20.7593837955025,1172,0.586
"Harvey",20.5051164930726,10.3437472910209,920,0.46
"Harwood",21.657611760435,15.4967372561832,1313,0.6565
"Haryana",2.97031823904657,17.4714783935841,1026,0.513
"has",-6.40031551642237,-4.31375966979431,957,0.4785
"Has",1.39302759183369,3.0204878366262,1974,0.987
"Haskell",21.2868188139886,7.74177900591851,65,0.0325
"Haslam",19.88569336295,11.5452338056879,1266,0.633
"hasta",25.8068450701035,-3.88895052099802,730,0.365
"Hasta",25.4194557737389,-2.95165004658724,1037,0.5185
"hasten",6.75837987217504,-0.416168940709416,1592,0.796
"hat",2.60969772138714,-24.8443720005163,1608,0.804
"hatch",5.0574180130573,-18.2351144080559,101,0.0505
"Hatch",25.9096786156862,11.8138641787631,1340,0.67
"hatched",6.6996548291972,-24.2323751745265,1323,0.6615
"Hatcher",21.5179675071878,14.3969913515579,184,0.092
"hatcheries",10.0185454118701,-18.9241053196866,403,0.2015
"hatchery",9.98042780515611,-18.5358947812628,403,0.2015
"Hatchery",-6.80340160297404,-4.4030019304362,195,0.0975
"hatching",11.6397157418801,-19.0268589410765,1323,0.6615
"hatchling",13.0902347490602,-17.3549393984244,1497,0.7485
"Hatheway",26.8770089715187,12.5827249341714,1477,0.7385
"hats",2.42228366629786,-23.7342553438668,164,0.082
"Hattwick",21.7976267965866,13.6267316193115,1052,0.526
"Hatziandreu",26.8450652250647,9.03632638280789,1912,0.956
"Hauser",27.6044789259131,12.7106592929347,1946,0.973
"Hausler",28.6716482389756,14.9455064470881,1373,0.6865
"HAV",-9.13840545850188,-7.6058998955436,321,0.1605
"HAV-infected",-9.09675083556237,-3.62655767009687,1941,0.9705
"have",-6.38236608328587,-4.32471123765424,957,0.4785
"Have",0.504104793654781,-9.70318684870063,1974,0.987
"Haven",14.0685145682548,16.0039901852283,1042,0.521
"Haverkos",27.5306371243791,13.9356425935281,997,0.4985
"having",-6.56896588156736,-4.15203175642522,957,0.4785
"Having",-2.88648533918374,-0.481307206558068,156,0.078
"Havrix",-15.1227604597483,-3.99562970344442,722,0.361
"Hawái",26.8634325258912,-3.30853641136015,988,0.494
"Hawaii",13.8786464669436,16.7357779912663,440,0.22
"Hawaiian",-10.9769367663358,7.40712295910995,1281,0.6405
"Hawaiian/Other",-10.9993484655934,7.44517492043288,1281,0.6405
"Hawaiians",-10.964333999317,7.43044952249879,1281,0.6405
"hawk",14.920057774489,-19.7382431190622,92,0.046
"Hawken",-25.178606388279,-1.74325331668514,1343,0.6715
"Hawkins",23.9529465602841,9.09401371301113,1857,0.9285
"Hawthorne",24.8589489424252,13.5120573880544,593,0.2965
"hay",2.56893869243417,-15.0215169833448,1871,0.9355
"Hay",17.8506420364276,9.88484829583619,1975,0.9875
"haya",28.4580170510029,-4.55562010578259,580,0.29
"hayan",27.1911957211209,-6.28598232270135,1624,0.812
"Hayden",27.1207154930656,12.8224864762381,216,0.108
"Hayes",23.1171808229578,10.7100633993195,23,0.0115
"Hayner",17.3406870141324,12.3045763527048,1266,0.633
"Hays",20.3830388608562,10.6663574565839,1266,0.633
"Hayward",18.1609521551139,12.0740502351122,122,0.061
"hazard",3.58565729214562,-9.46645333401115,1111,0.5555
"Hazard",10.7636077045095,9.29950687426002,431,0.2155
"hazardous",-1.80268322918525,-19.1724565009257,1111,0.5555
"Hazardous",9.9841261321219,8.10576779243467,391,0.1955
"hazardous-substance",-2.42603340996746,4.93555671385842,1360,0.68
"hazardous-waste",-6.69043994129333,-2.37553473603374,1363,0.6815
"hazards",3.53940882039979,-8.94591289450869,1111,0.5555
"Hazards",11.5876415567272,8.92745953072803,1443,0.7215
"Hazelwood",17.1489777717484,17.8933549876438,617,0.3085
"HazMat",11.3268701362586,0.362721336606146,627,0.3135
"HAZMAT",11.4122362726306,0.357753997179195,861,0.4305
"Hb",-22.8345902535723,-5.75958554691634,1658,0.829
"HB",-13.562642998217,-4.78137641557595,308,0.154
"HB®",-15.1073957359977,-4.78772984383302,1841,0.9205
"HbA1c",-22.1323012800301,-6.47158124957308,709,0.3545
"HbA1C",-22.0043970267114,-6.6664327250441,657,0.3285
"HBAT",-8.80294629457364,-18.9686967404275,46,0.023
"HBC",-21.6788774129416,-6.90169948697836,147,0.0735
"HbCO",-22.6157570244296,-5.14709638548744,709,0.3545
"HbCV",-16.1686514536673,-3.70759014870094,169,0.0845
"HBeAg",-7.10794365105351,-13.3085992013619,1095,0.5475
"HBeAg-positive",-7.14312549557972,-12.6494708056514,24,0.012
"HBIG",-14.5257858757892,-4.3982179217948,308,0.154
"HBO2",-13.6990496738822,-21.0553137575606,256,0.128
"HbOC",-16.4276046745448,-3.77473351578233,537,0.2685
"HBP",-21.1898963631378,-7.43774778737181,147,0.0735
"HBsAg",-7.02913843911958,-13.3425741502136,1220,0.61
"HBsAg-",-11.0302809318502,0.0421226670252103,1681,0.8405
"HBsAg-negative",-11.1500965848112,0.669921238888057,1681,0.8405
"HBsAg-positive",-11.1308018536894,0.67359771669353,1681,0.8405
"HBSS",-0.293777966980631,-22.3458896845462,853,0.4265
"HBV",-9.20240198658159,-7.34622994142707,939,0.4695
"HBV-infected",-11.108068852612,0.454072295482752,1681,0.8405
"HBV-related",-20.2911931683352,-10.0670398842162,88,0.044
"HC",20.2909649087192,12.9970834064616,617,0.3085
"HCB",-1.75477140694228,-3.3690379451806,1360,0.68
"HCBs",-0.605851521653625,-17.5264990812502,1360,0.68
"HCC",-10.0816305113027,3.55086501527931,98,0.049
"HCCHD",7.70040130040822,-1.1424562130888,145,0.0725
"HCDCP",21.7109510110187,-2.57814212049959,402,0.201
"HCF",-2.16347190872205,1.79110579967258,484,0.242
"HCFA",3.41275740655503,4.03730275342975,614,0.307
"HCFs",-2.32795544983299,1.4768163616625,829,0.4145
"HCG",-1.97207172136198,-14.0361135786927,1911,0.9555
"HCHD",6.9573110198765,4.01291952941357,861,0.4305
"HCl",-7.87524130505414,-23.7811567856786,280,0.14
"HCP",-2.91926645371909,-0.749450609523602,61,0.0305
"HCPH",6.86698923686843,6.46413417097211,220,0.11
"HCPs",9.96839007867405,-4.57982264989676,1022,0.511
"Hct",-22.727900053555,-5.87321998476987,709,0.3545
"HCT/P",9.42132773829194,-18.5883134630388,371,0.1855
"HCT/Ps",9.57995732107886,-18.6156866458347,371,0.1855
"HCUP",4.77717934386722,5.02619127947848,912,0.456
"HCUP-NIS",3.51515096786808,7.86824270589265,222,0.111
"HCV",-9.2053501161431,-7.52040909902343,321,0.1605
"HCV-antibody",-6.37823174924977,-13.2056243972827,1095,0.5475
"HCV-infected",-3.34541498018891,-1.98857966625681,939,0.4695
"HCV-positive",-8.26818931596073,-4.7740427776884,804,0.402
"HCV-related",-10.1519001196779,2.57549267572147,98,0.049
"HCW",-0.773314892908518,-10.6739982357063,1466,0.733
"HCWs",4.49600156941758,-8.49274974633749,1466,0.733
"Hcy",-2.5044183549209,-22.8445561161686,876,0.438
"HCZAI",5.6085151405268,5.0086871068233,1452,0.726
"HD",19.6260734763597,13.2787517442941,421,0.2105
"HDCV",-14.7672916163911,-4.09659094275512,722,0.361
"HDD",3.67770407078211,5.73760324010912,390,0.195
"HDH",7.25741293228438,6.67486307056274,220,0.11
"HDL",-22.1692856377062,-6.20756283646541,709,0.3545
"HDL-C",-22.0884334891799,-6.82813598616139,709,0.3545
"HDOE",6.23981240224206,7.58995137691417,1809,0.9045
"HDOH",6.45947806279786,7.35723292254278,220,0.11
"he",-16.5715312547477,-21.4447068984776,269,0.1345
"He",-7.68908516194182,-2.28485798153738,1574,0.787
"HE",25.1804159612118,10.9998410516689,1201,0.6005
"he/she",-0.813142117213227,-10.8234239814574,297,0.1485
"head",-17.0442875002441,-18.2661704306011,224,0.112
"Head",6.00360194164859,10.8508279679246,1452,0.726
"head-on",4.05555932029029,-14.110269245126,1265,0.6325
"head/neck",-11.4994663783707,4.67416841316146,30,0.015
"headache",-21.8529330614895,-16.3189030756139,290,0.145
"Headache",-22.2084648906798,-16.1548868896231,290,0.145
"headaches",-21.1896751223968,-16.4457889981547,290,0.145
"headed",11.3196606603899,0.135808031119066,1226,0.613
"headgear",2.79507406969065,-23.900578312938,1608,0.804
"heading",-1.01541300096291,19.8999765063406,916,0.458
"headlight",4.63893053496828,-14.42700380836,1369,0.6845
"headlights",3.84762116022315,-14.8820869667753,1284,0.642
"headquarters",6.69296288276286,11.9209787327792,1612,0.806
"Headquarters",9.93699206753466,11.5761073542238,686,0.343
"heads",-1.24029619097211,0.0937870074866573,201,0.1005
"Heads",13.4318461079034,3.05628922485663,1270,0.635
"heal",-19.2923165164319,-16.1530571300927,66,0.033
"healed",-16.8509860055149,-16.3002643410801,66,0.033
"healer",8.33060322705766,-9.69275608492546,1147,0.5735
"healers",6.94375670540583,-9.97647957417048,1576,0.788
"healing",-16.5791629356155,-16.745049144255,146,0.073
"health",11.5018696973973,-4.82782827323216,961,0.4805
"Health",12.8459694208603,9.28288444884937,1126,0.563
"HEALTH",0.409886725603961,21.290253997324,1259,0.6295
"Health's",12.4745413183291,9.7798342309661,1443,0.7215
"health-",2.10415460426472,-2.5504062354079,1022,0.511
"Health--Seattle",13.9601528561717,13.4235604399178,122,0.061
"health-behavior",8.23366820318062,-3.69277016007858,1544,0.772
"health-care",10.0234798269096,-6.75876089633903,1466,0.733
"Health-care",-0.177563465372251,12.015811338997,1500,0.75
"Health-Care",11.6257223799061,5.84543269141324,1843,0.9215
"health-care--associated",-12.3609371232292,-9.34181752271466,95,0.0475
"health-care--provider",8.24327726661344,-4.07354355953761,1022,0.511
"health-care--related",-9.9668662393635,-6.51330819387563,1800,0.9
"health-care--seeking",-4.54599029776837,3.07483804256837,191,0.0955
"health-care-insurance",-8.23823884982396,2.71581903352033,56,0.028
"health-careassociated",-12.1166661923933,-9.36282256065904,95,0.0475
"health-education",7.74949407466897,-3.95740908997037,276,0.138
"health-improvement",8.25065678946426,-2.60302909816527,1544,0.772
"health-insurance",-4.95330939051309,3.25552812490644,264,0.132
"health-maintenance",12.3863496886317,-3.42235909977023,689,0.3445
"health-plan",8.73570802306621,-4.17391621826351,585,0.2925
"health-profession",-1.56288263458463,3.88553649450858,655,0.3275
"health-promotion",8.00176164830522,-3.31083184760322,1544,0.772
"health-related",2.28670416352496,-2.869557279787,400,0.2
"Health-related",-3.2385321472819,7.86016646471146,1631,0.8155
"health-risk",-7.71281014308408,-0.119544296332179,1326,0.663
"health-seeking",-8.01315512798658,0.439570049086909,1326,0.663
"health-service",9.49847042381974,-5.3832336213515,276,0.138
"health-system",7.58767441571033,-4.7156112088912,612,0.306
"Health/National",11.859927209979,9.61478481795466,1443,0.7215
"health/preventing",0.96702231701133,8.4527400930159,712,0.356
"Health/Preventing",5.06410792811808,3.90382050046482,960,0.48
"Healthand",-1.04240169037899,17.1433728980511,1028,0.514
"healthcare",9.8726376389717,-6.93420812408787,1022,0.511
"Healthcare",11.4904011219326,8.18886779439676,1443,0.7215
"Healthcare-Associated",12.1321548252141,5.26809223240681,1027,0.5135
"healthful",6.20373408108907,-6.79116674715768,1767,0.8835
"healthier",6.1741432235735,-6.68248767880863,603,0.3015
"Healthier",12.2794184629328,5.48082574403016,742,0.371
"HealthierUS",11.4979807585572,4.26269831215061,415,0.2075
"HealthPartners",10.0145645396605,13.2529627774544,1847,0.9235
"HealthStyles",1.8248048371189,6.87850227026301,20,0.01
"healthy",-9.78993434929927,0.382495633819101,1567,0.7835
"Healthy",8.54820751817415,1.08843155512445,1692,0.846
"hear",1.4088908880781,-9.20069986193425,1262,0.631
"HEAR",1.07458837205862,4.29616492690477,20,0.01
"heard",0.597177961958948,-9.04318138413689,1262,0.631
"hearing",-20.7880191688113,-12.7466492058615,1902,0.951
"Hearing",3.48914590894307,10.4892093921774,163,0.0815
"hearings",12.5484801140479,-1.86497668011996,167,0.0835
"Hearn",23.6135193646352,12.3418545514896,1064,0.532
"heart",-20.2668656217254,-10.790157818435,71,0.0355
"Heart",13.2335159184015,6.66153037883286,1781,0.8905
"heart-disease",-10.1803429945669,2.79567033658817,1777,0.8885
"heart-healthy",6.33734404416947,-6.50658003169376,396,0.198
"heart-shaped",-1.65959987031084,-14.9346271383948,227,0.1135
"heartbeat",-21.1302461854681,-15.3636200999044,226,0.113
"Hearth",16.3828560593826,12.4112353473951,122,0.061
"Heartland",15.5041720539667,12.821061780392,1021,0.5105
"Hearts",10.4224159277719,-0.0516372365202955,621,0.3105
"heat",-16.6186662541274,-7.13187921361994,1138,0.569
"Heat",-16.6064598931339,-7.14493270913063,1812,0.906
"heat-aggravated",-16.6778231892428,-6.9144036146184,829,0.4145
"heat-labile",-4.43393685381123,-17.0830358194284,1638,0.819
"heat-related",-16.679864847069,-6.58422942882096,1731,0.8655
"Heat-related",-13.9633230401623,3.497197969384,1812,0.906
"heat-stable",-4.47313637666823,-17.4752618679871,1638,0.819
"heat-treated",-9.37632211177196,-18.8906935555141,1200,0.6
"heat-wave",7.23025692326109,-9.10171899511205,741,0.3705
"heated",5.64272543466733,-21.1881442557781,206,0.103
"heater",3.92785031462704,-19.5036838437401,1991,0.9955
"heaters",1.81773477261029,-18.3157649774898,1696,0.848
"heath",10.1483372930136,-3.35225496824697,1544,0.772
"Heath",21.6390740077152,10.3692337348648,920,0.46
"Heather",21.217783688747,8.22153169895835,65,0.0325
"heating",2.21432727639476,-18.5987123305959,1991,0.9955
"Heating",14.9121830705661,8.06534644629645,342,0.171
"heatstroke",-16.7253311728412,-6.82009596262897,1138,0.569
"Heatstroke",-4.49763199756348,10.9941918319036,1812,0.906
"heavier",-0.682539594016425,-13.6749598673921,598,0.299
"heaviest",-9.74802693653869,3.92689275712563,1482,0.741
"heavily",-8.25946911456913,-2.20046209449775,152,0.076
"heavy",-0.616711309904981,-13.7342714733,34,0.017
"Heavy",-0.680840894585445,-13.6808061878905,598,0.299
"heavy-duty",2.8319485628285,-20.1756751023745,67,0.0335
"Hedberg",26.2707005448114,9.56744442603105,1836,0.918
"hedgehog",11.568849375878,-19.0850178769345,1941,0.9705
"hedgehogs",11.9385443578867,-19.1254276784316,1941,0.9705
"HEDIS",3.0985244269424,7.3218128377654,992,0.496
"heel",-12.8690907057324,-16.4229263172536,128,0.064
"heidelberg",-11.5533710158971,-11.8172795386895,429,0.2145
"Heidelberg",-12.9582893055949,-11.8907328742329,211,0.1055
"heifer",-7.56297255743094,-17.2847910869616,269,0.1345
"height",-20.272304653482,-3.39135130243829,70,0.035
"Height",-20.2368516187866,-3.43848397100332,643,0.3215
"height-for-age",-20.3171882821446,-4.24499584363631,676,0.338
"heighten",5.1412277336401,-5.44845455805938,33,0.0165
"heightened",3.36629582837623,-3.88663432541124,1019,0.5095
"Heightened",10.4316937752672,3.54356000715795,759,0.3795
"heights",1.2359359497269,-13.0045508902614,1726,0.863
"Heights",13.7530169739378,15.6556517880759,542,0.271
"held",-8.09135639805737,21.6800805788029,779,0.3895
"Helen",18.138811631546,13.3683362887514,645,0.3225
"Helena",13.0810987204525,16.2578185140821,560,0.28
"Helens",-1.21836422953141,7.40650574178328,429,0.2145
"Helgerson",27.2248065963257,12.7340320039962,1906,0.953
"Helicobacter",-17.3217784936506,-7.80536121911872,1676,0.838
"helicopter",8.39978519222428,-12.9175327534306,63,0.0315
"helicopters",8.14545243412454,-12.308509431422,1360,0.68
"Heliosciurus",13.566062509508,-18.5907515254526,588,0.294
"Helmand",3.95411695561109,17.1423497046655,37,0.0185
"helmet",3.82079433132911,-12.5369818327835,532,0.266
"Helmet",3.78938631796344,-12.3757568416386,532,0.266
"helmeted",-17.8748458071866,0.872633254666767,1265,0.6325
"helmets",3.65360032168848,-12.5145385196745,532,0.266
"Helmets",3.59254546917852,-12.3649680888312,532,0.266
"Helmick",25.7442158708576,8.7553137769059,1477,0.7385
"helminth",-10.1866027730661,-12.8649486974588,1724,0.862
"Helminthic",11.8581902826545,10.7991765581888,441,0.2205
"helminths",-10.0887960443807,-13.0325752113248,330,0.165
"help",3.60474613532249,-5.56578004065694,1927,0.9635
"Help",12.6247136250885,4.82853633356477,77,0.0385
"helped",3.83914825810449,-4.57086521798116,1927,0.9635
"helper",-0.0726428681409926,-12.9643122256331,627,0.3135
"helpers",11.9477090932576,-4.11538524973249,1344,0.672
"helpful",5.35613856467435,-2.63779811927324,1973,0.9865
"helping",4.60035912190673,-5.93771678856369,246,0.123
"Helping",12.0620834270295,4.46406068008134,156,0.078
"helpline",15.1005842278096,-0.378743240130599,1203,0.6015
"helps",7.13579373966516,-4.2486863917264,83,0.0415
"Helsinki",8.68603235283859,3.31582161275069,502,0.251
"hemagglutination",-7.28530963872885,-14.6987271577671,932,0.466
"hemagglutination-inhibition",-7.64933542889895,-13.9576147434367,932,0.466
"hemagglutinin",-6.79954096955362,-10.4541723480403,968,0.484
"hemaglutinina",28.8723549784095,-3.42669161498293,309,0.1545
"hematemesis",-20.3159865493857,-15.2550069900599,226,0.113
"hematobium",-10.5615363867583,-13.0989321508553,666,0.333
"hematocrit",-24.6418360872328,-6.29474904155516,571,0.2855
"hematogenous",-10.4888425387671,-11.015683124741,162,0.081
"Hematol",7.15597611176791,27.4771123856718,197,0.0985
"hematologic",-19.1862454097788,-11.5605221471524,1584,0.792
"Hematologic",10.2394779044168,10.3371817392667,441,0.2205
"hematology",6.96403601304448,-4.47576024908307,1083,0.5415
"hematology/oncology",9.92444566905394,-10.756983798869,1532,0.766
"hematoma",-17.1025164383746,-15.5705762945869,1727,0.8635
"hematopoietic",-11.9330103786773,-17.8673676961478,383,0.1915
"hematoxylin",-12.4964924677069,-15.8042954839494,1996,0.998
"hematuria",-21.0675978779846,-13.8285337627276,226,0.113
"heme",-8.88403639952324,-14.2728229640141,775,0.3875
"hemiparesis",-20.6616814036552,-14.884442548997,244,0.122
"hemiplegia",-20.6705101219875,-16.0675511131274,244,0.122
"hemisphere",5.9726069430741,15.9083267778048,1256,0.628
"Hemisphere",6.45508464456844,16.1293867150022,686,0.343
"hemispheres",-15.591886646188,-16.1338615116983,1417,0.7085
"hemlock",-4.40778659213961,-20.0277614065296,151,0.0755
"hemochromatosis",-14.2548276519391,-7.11400357288356,1999,0.9995
"hemoconcentration",-21.3422904315608,-13.4672286878969,123,0.0615
"hemodialysis",-11.7715740710004,-18.9579775405266,1532,0.766
"Hemodialysis",2.97563252579261,10.6279045273994,1843,0.9215
"hemodialyzers",1.16775048839918,-22.163282916702,1776,0.888
"hemodynamic",-20.6787005378743,-14.2939789522543,1122,0.561
"hemodynamically",-20.5221246663397,-10.8130395755731,71,0.0355
"hemoglobin",-22.7308762812416,-5.82175077913981,709,0.3545
"Hemoglobin",-22.6699724240324,-5.78678815238283,709,0.3545
"hemoglobinopathies",-19.3852808121682,-11.2607216313828,1584,0.792
"hemoglobinopathy",-19.7225851900086,-11.3555159729044,895,0.4475
"hemolysis",-13.7562048917961,-13.8036170065764,1122,0.561
"hemolytic",-14.582371814754,-8.43387185866172,485,0.2425
"Hemolytic",-14.5686248986934,-8.40603306251662,1573,0.7865
"hemolytic-uremic",-14.5773338949954,-8.44746208728293,1573,0.7865
"Hemolytic-uremic",-14.5589049769825,-8.66270420719752,1573,0.7865
"hemophagocytic",18.514272421218,-17.8315706761001,1275,0.6375
"hemophilia",-9.3698663220006,-3.68525453356974,939,0.4695
"Hemophilia",13.0296144673417,6.54537285256529,1781,0.8905
"hemophilia-associated",-10.5934253502036,-4.30933610678114,1154,0.577
"hemophiliac",-5.12800929908905,-2.52060251891097,747,0.3735
"hemophiliacs",-8.95580575492556,-7.29582621201899,1200,0.6
"hemophilic",-10.304411089947,-1.88109442481129,1764,0.882
"Hemophilus",-16.8277232083799,-4.28879725732662,169,0.0845
"hemoptysis",-21.8882075866929,-15.6834854968136,226,0.113
"hemorrhage",-18.4744639298686,-12.490679785754,549,0.2745
